"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.358287617E1,-9.421940178E-2,7.622547269E-2,1.131635765E-1,1.658119821E-1
2.359293317E1,-3.613723992E-1,2.708208096E-1,1.078208659E-1,4.642835997E-1
2.360299017E1,-1.037744100E0,9.225005955E-1,2.744408208E-1,1.415357880E0
2.361304617E1,1.773089209E-1,-4.376523972E-2,-9.538504422E-2,2.060392106E-1
2.362310317E1,2.628903772E-1,-2.199225515E-1,-2.384378330E-1,4.175282976E-1
2.363316017E1,2.965897813E-2,7.093257308E-2,-1.257432397E-1,1.473853698E-1
2.364321717E1,8.776217535E-2,1.988953793E-1,-2.061746146E-1,2.996156589E-1
2.365327317E1,1.509381245E-1,5.346284688E-2,-9.496700484E-2,1.861701518E-1
2.366333017E1,4.134449244E-2,-2.916532695E-2,6.324289978E-2,8.099165218E-2
2.367338717E1,-1.508606489E-1,-4.760159791E-2,1.537268809E-1,2.205828675E-1
2.368344417E1,-1.602501078E-1,-1.543021739E-2,2.010939324E-1,2.575984439E-1
2.369350017E1,8.374718472E-2,4.224905670E-2,1.929786549E-1,2.145677864E-1
2.370355717E1,1.196278927E-1,5.678815842E-3,8.728898942E-2,1.481973324E-1
2.371361417E1,1.245722982E-1,-5.848209679E-2,1.915251832E-2,1.389432693E-1
2.372367117E1,1.125704496E-1,-1.146504503E-1,-5.445570409E-2,1.696533395E-1
2.373372817E1,-2.775983173E-1,3.013128698E-2,-1.072941414E-1,2.991333365E-1
2.374378417E1,-3.121370892E-1,1.259431779E-1,-1.946924372E-1,3.888398020E-1
2.375384117E1,-6.762728825E-2,-1.909759104E-2,-4.655413135E-1,4.708151258E-1
2.376389817E1,4.463545159E-2,-7.914732635E-2,-6.162890015E-1,6.229516483E-1
2.377395517E1,2.521465570E-2,1.933270758E-1,-2.012019597E-2,1.959998964E-1
2.378401117E1,2.590111881E-2,3.136580962E-1,2.588550675E-1,4.075024113E-1
2.379406817E1,-4.074500665E-2,2.090794748E-1,2.933594871E-1,3.625385097E-1
2.380412517E1,-2.831037632E-1,-1.233937919E-2,2.255142438E-1,3.621555953E-1
2.381418217E1,-4.466455610E-1,5.018080473E-2,5.540068723E-2,4.528571590E-1
2.382423917E1,-1.404843262E-1,1.583794373E-1,1.351121237E-1,2.511477216E-1
2.383429517E1,7.242770612E-2,9.885361254E-2,9.685503423E-2,1.562008546E-1
2.384435217E1,5.476005167E-2,-2.530674934E-3,1.166104370E-1,1.288528680E-1
2.385440917E1,-1.515186068E-1,6.278155446E-3,1.719625193E-1,2.292780223E-1
2.386446617E1,-3.089880712E-1,-3.819108903E-2,1.576157544E-1,3.489626248E-1
2.387452217E1,-4.801471831E-1,-9.972543240E-2,1.433538473E-1,5.109176106E-1
2.388457917E1,-7.098993427E-1,-5.639756441E-2,3.446524322E-2,7.129695751E-1
2.389463617E1,-7.211892928E-1,8.579502583E-2,-1.632834971E-2,7.264581182E-1
2.390469317E1,-6.389047891E-1,-1.008352339E-2,1.126792809E-1,6.488432995E-1
2.391474917E1,-7.066089682E-1,6.070637763E-2,1.965885796E-1,7.359541887E-1
2.392480617E1,-2.782511589E-1,1.321622765E-1,1.919558307E-1,3.629567683E-1
2.393486317E1,-8.643105671E-2,1.509634137E-2,-2.708189093E-2,9.182404861E-2
2.394492017E1,-8.759991512E-2,-1.360179305E-2,-1.503949913E-1,1.745777973E-1
2.395497717E1,-3.605495498E-2,-2.218550563E-2,-5.045847438E-2,6.586512032E-2
2.396503317E1,-1.205198854E-1,-9.546573579E-2,-1.702950396E-2,1.546892158E-1
2.397509017E1,-2.694581160E-1,-1.857777357E-1,4.119246483E-2,3.298755258E-1
2.398514717E1,-2.290124868E-1,-6.838903427E-3,8.586058773E-2,2.446743350E-1
2.399520417E1,-2.240629649E-1,1.299309790E-1,8.148445845E-2,2.715253000E-1
2.400526017E1,-6.173563376E-2,1.413388968E-2,5.733662724E-2,8.543151723E-2
2.401531717E1,-1.074016571E-2,-8.004311979E-2,1.354507506E-2,8.188846832E-2
2.402537417E1,-6.811918527E-2,3.196029603E-2,3.436518274E-2,8.272031014E-2
2.403543117E1,-5.267639637E-2,2.187419987E-1,-1.754749417E-3,2.250020975E-1
2.404548717E1,3.529480232E-1,-1.669081861E-1,-3.272926337E-1,5.094615959E-1
2.405554417E1,2.925495015E-1,-6.071754581E-1,-4.119416052E-1,7.899007114E-1
2.406560117E1,3.739294410E-4,-5.403897303E-1,-1.450735865E-1,5.595243926E-1
2.407565817E1,-2.612609044E-2,-4.456531423E-1,6.758328795E-2,4.515050351E-1
2.408571517E1,-1.400139177E-1,-2.107851076E-1,1.586823231E-1,2.986876938E-1
2.409577117E1,-2.557037106E-1,4.816059172E-2,1.125729346E-1,2.835074881E-1
2.410582817E1,-2.180808248E-1,8.114122689E-2,6.107950307E-2,2.405698454E-1
2.411588517E1,-3.659377590E-2,-1.246041656E-3,4.848854743E-2,6.076015377E-2
2.412594217E1,-9.776486099E-2,2.465490174E-1,1.122039022E-1,2.879828150E-1
2.413599817E1,9.063768983E-3,3.102912694E-1,1.281658508E-2,3.106880890E-1
2.414605517E1,-9.202801153E-2,3.520199239E-1,9.668955803E-2,3.764784886E-1
2.415611217E1,1.486388239E0,-6.921998209E-1,-3.297665175E-1,1.672494109E0
2.416616917E1,1.291087289E0,-9.119071949E-1,8.629722856E-2,1.583012423E0
2.417622517E1,-5.449774557E-1,5.309037924E-2,-6.776713172E-1,8.712390199E-1
2.418628217E1,-1.352321378E-1,5.240754139E-1,4.311912239E-2,5.429567472E-1
2.419633917E1,-1.239272773E-1,8.246959734E-1,4.923816048E-2,8.354075742E-1
2.420639667E1,-2.871129066E-1,7.980162978E-1,9.249885857E-2,8.531235969E-1
2.421645367E1,-6.796567393E-1,5.978830630E-1,3.003510028E-1,9.537338020E-1
2.422650967E1,-1.137288853E0,6.081957972E-1,6.153909422E-2,1.291168124E0
2.423656667E1,-6.273419201E-1,4.199055129E-1,-2.068259579E-1,7.827231320E-1
2.424662367E1,-5.818575990E-1,2.830490917E-1,-5.034470949E-1,8.198378079E-1
2.425668067E1,-5.683707038E-1,2.153658164E-1,-5.438688967E-1,8.156108561E-1
2.426673667E1,-2.161918087E-1,3.957746387E-2,-4.108178435E-1,4.659147715E-1
2.427679367E1,-5.139264017E-2,-1.177418733E-1,-2.865960858E-1,3.140727123E-1
2.428685067E1,-5.201661117E-2,-1.719198346E-1,-1.041348177E-1,2.076203690E-1
2.429690767E1,3.758297861E-3,-1.815735877E-1,-5.469953299E-2,1.896711139E-1
2.430696467E1,1.923133879E-1,-1.379247075E-1,-7.193953671E-2,2.473518972E-1
2.431702067E1,3.634631442E-1,-6.856854379E-2,5.080989204E-2,3.733480247E-1
2.432707767E1,2.752552649E-1,1.731237763E-1,4.365772404E-2,3.280903833E-1
2.433713467E1,1.303978792E-1,2.174848473E-1,-5.921950378E-2,2.604039465E-1
2.434719167E1,-2.176582173E-2,1.857736427E-1,-9.495644331E-2,2.097673078E-1
2.435724767E1,-4.929743662E-2,1.790633780E-1,-6.856035769E-2,1.979758905E-1
2.436730467E1,2.029411409E-1,9.933542311E-2,-2.620963253E-2,2.274633548E-1
2.437736167E1,5.570021085E-1,-1.199977291E-1,-2.135433123E-1,6.084829908E-1
2.438741867E1,5.965949214E-1,-3.098170602E-1,-3.465743389E-1,7.563239275E-1
2.439747467E1,1.377308723E-1,-2.742519557E-1,-3.679476663E-1,4.791340246E-1
2.440753167E1,-3.587161553E-1,1.280563617E-1,-2.289483136E-1,4.444018926E-1
2.441758867E1,-3.532037293E-1,3.138060308E-1,8.978326544E-3,4.725544515E-1
2.442764567E1,-4.754753674E-1,5.176300281E-1,3.461738777E-1,7.834883692E-1
2.443770267E1,-4.307109482E-1,6.581807202E-1,5.889135072E-1,9.826153369E-1
2.444775867E1,-3.399004731E-1,6.944667864E-1,4.631976398E-1,9.013148743E-1
2.445781567E1,-4.341423501E-1,6.701827151E-1,1.157672685E-1,8.068621395E-1
2.446787267E1,-1.280314745E-1,4.663306510E-1,-2.851031455E-1,5.613734391E-1
2.447792967E1,1.823030570E0,-9.040175468E-1,-8.400104890E-1,2.201432672E0
2.448798567E1,2.340608558E0,-1.490979765E0,-1.361932885E0,3.091331471E0
2.449804267E1,1.267848262E0,-1.010229880E0,-9.981968951E-1,1.903785877E0
2.450809967E1,3.697156816E-1,-6.237990922E-1,-1.430386823E-1,7.391042262E-1
2.451815667E1,-7.024927477E-1,-4.026860476E-1,1.496806077E-1,8.234417999E-1
2.452821367E1,-1.046636399E0,-3.322154045E-1,1.716976404E-1,1.111438215E0
2.453826967E1,-7.266804130E-1,-2.123428059E-1,1.461312747E-1,7.710436040E-1
2.454832667E1,1.842350940E-1,3.085920686E-1,1.223729412E-1,3.796666582E-1
2.455838367E1,3.003651458E-1,7.864048970E-1,5.601047873E-2,8.436759191E-1
2.456844067E1,4.663138038E-1,3.641318464E-1,-1.471695940E-1,6.096715957E-1
2.457849667E1,3.586340019E-1,6.690968871E-3,-2.722820288E-1,4.503338979E-1
2.458855367E1,-1.350378641E-1,4.669750142E-1,-2.538171065E-1,5.483830889E-1
2.459861067E1,-4.672024344E-1,4.938856548E-1,-3.952355254E-1,7.863919349E-1
2.460866767E1,-6.430873024E-1,3.749907106E-1,-6.463974112E-1,9.859051297E-1
2.461872367E1,-4.582724570E-1,1.507190001E-1,-5.855524546E-1,7.586840837E-1
2.462878067E1,-7.531653763E-1,3.216629344E-1,-8.805789828E-2,8.236985619E-1
2.463883767E1,-9.198253481E-1,2.953229821E-1,4.151586702E-1,1.051499432E0
2.464889467E1,-7.034134649E-1,5.210570812E-2,3.727126354E-1,7.977594976E-1
2.465895167E1,2.361017972E-1,1.893579859E-1,1.490681849E-2,3.030226373E-1
2.466900767E1,5.414484418E-1,7.524787670E-1,-5.134920998E-1,1.059747539E0
2.467906467E1,3.288131290E-1,8.845083117E-1,-5.604855142E-1,1.097550472E0
2.468912167E1,-1.555898038E-1,3.898818147E-1,6.350543976E-2,4.245573664E-1
2.469917867E1,-4.345374392E-1,-9.620423913E-3,4.441907537E-1,6.214666236E-1
2.470923467E1,-1.110012031E0,-4.108329731E-1,5.636481269E-1,1.310957532E0
2.471929167E1,-1.232738948E0,-1.910536784E-1,2.878221738E-1,1.280229833E0
2.472934867E1,1.672051698E-1,1.876523530E-1,-3.318114350E-1,4.162568952E-1
2.473940567E1,1.184400308E0,3.410955709E-1,-6.375961822E-1,1.387688427E0
2.474946167E1,1.597475104E0,-4.124573296E-1,-2.975881934E-1,1.676486352E0
2.475951867E1,1.005936562E0,-9.145583224E-1,3.029136913E-1,1.392868262E0
2.476957567E1,-4.350385456E-1,-7.385980618E-1,7.872280388E-1,1.163835735E0
2.477963267E1,-1.273390253E0,-1.453547645E-1,9.974098599E-1,1.624031149E0
2.478968967E1,-1.624030380E0,2.284477919E-1,7.369356984E-1,1.797981449E0
2.479974567E1,-1.423366656E0,4.499876833E-1,3.371313049E-1,1.530398337E0
2.480980267E1,-2.882881969E-1,-1.214092469E-1,1.395636821E-1,3.425322044E-1
2.481985967E1,1.295364016E-1,-6.231857193E-1,1.394053687E-1,6.515934138E-1
2.482991667E1,-1.867045925E-1,-5.850203580E-1,3.413974334E-1,7.026091599E-1
2.483997267E1,-8.225096995E-1,-1.141102261E0,5.706422009E-1,1.517981916E0
2.485002967E1,-1.477963717E0,-1.229109288E0,7.757623798E-1,2.072894995E0
2.486008667E1,-1.196692106E0,-1.657412573E0,2.205452800E-1,2.056144122E0
2.487014367E1,5.749308412E-1,-2.154507179E0,1.127981986E-1,2.232749447E0
2.488019967E1,1.254817595E0,-1.354123344E0,-4.014248031E-1,1.889274755E0
2.489025667E1,1.918919060E0,-8.049499261E-1,-6.121409136E-1,2.169080736E0
2.490031367E1,2.130498658E0,-1.430558147E0,-1.987066604E-1,2.573908600E0
2.491037067E1,4.315878113E-1,-6.024544162E-1,3.082026440E-1,8.026258357E-1
2.492042767E1,-1.488915990E0,5.318568885E-2,3.900407128E-1,1.540075096E0
2.493048367E1,-1.793151883E0,-1.370599043E0,2.147793406E-1,2.267171273E0
2.494054067E1,-1.530669349E0,-1.392134923E0,1.121517889E-1,2.072092258E0
2.495059767E1,1.264723510E-1,-8.361512536E-1,-5.014813341E-1,9.831722651E-1
2.496065467E1,1.318659689E0,-3.481818116E-1,-7.661796704E-1,1.564329005E0
2.497071067E1,1.344968651E0,7.377794516E-1,-6.702385560E-1,1.674060606E0
2.498076767E1,1.020482680E0,3.045780720E0,-7.417353854E-1,3.296716014E0
2.499082467E1,1.575151019E0,2.305280558E0,-8.898702085E-1,2.930407510E0
2.500088167E1,8.696213007E-1,1.554098119E0,-7.212049341E-1,1.921353358E0
2.501093867E1,7.636457795E-1,2.750396926E0,-9.862808543E-1,3.020031134E0
2.502099467E1,-8.062538552E-1,3.297969376E0,-5.926790410E-1,3.446435221E0
2.503105167E1,-1.423069618E0,2.863617148E0,8.330177307E-1,3.304443803E0
2.504110867E1,-6.706364590E-1,2.178252722E0,1.128523584E0,2.543246677E0
2.505116567E1,-8.675391072E-1,1.768223741E0,7.704425830E-1,2.114904507E0
2.506122167E1,-4.206741294E-1,1.452201616E0,4.962740962E-1,1.591271263E0
2.507127867E1,1.541054150E-1,9.552473420E-1,2.847447842E-1,1.008625577E0
2.508133567E1,-4.732327044E-2,5.477507901E-1,3.053304917E-1,6.288856248E-1
2.509139267E1,5.605608702E-2,4.641812146E-2,1.908630592E-1,2.042685346E-1
2.510144867E1,-1.115109048E0,-1.605581684E0,-1.111608320E-1,1.957988116E0
2.511150567E1,-1.724882424E0,-3.013677167E0,-2.182654506E-1,3.479239752E0
2.512156267E1,-6.911558005E-1,-1.818591657E0,3.007164538E-2,1.945732833E0
2.513161967E1,4.508255893E-1,2.102886790E-1,5.476736069E-2,5.004642887E-1
2.514167667E1,8.518869880E-1,1.035156561E0,-1.245290288E-1,1.346390740E0
2.515173267E1,7.309820634E-1,4.185705936E-1,-2.970818245E-1,8.931929967E-1
2.516178967E1,1.829729141E0,1.659682462E0,-2.955369902E-1,2.487930207E0
2.517184667E1,2.053347717E0,2.671324444E0,-1.022474827E-1,3.370855334E0
2.518190367E1,1.709079155E0,2.777955438E0,2.125734785E-1,3.268512729E0
2.519195967E1,5.811515477E-1,1.052652014E0,5.325070989E-1,1.315057868E0
2.520201667E1,-1.905131910E0,-2.380205026E0,7.314830236E-1,3.135278452E0
2.521207308E1,-2.215468788E0,-2.650470935E0,9.180665056E-1,3.574373264E0
2.522213008E1,-2.304004404E0,-1.872397150E0,1.043527434E0,3.146944055E0
2.523218708E1,-1.747469634E0,-1.622751448E0,1.293142732E0,2.712782798E0
2.524224308E1,-6.740594190E-1,-1.670402747E0,6.791260314E-1,1.925048987E0
2.525230008E1,-3.130993947E-1,-1.343251616E0,1.953046042E-1,1.393018314E0
2.526235708E1,3.307778665E-1,-1.198438888E0,8.470101178E-2,1.246131625E0
2.527241408E1,1.687650864E0,-1.761253860E0,-4.515098597E-1,2.480734115E0
2.528247008E1,1.552379038E0,-1.305863934E0,-4.412976976E-1,2.076031057E0
2.529252708E1,1.067009268E0,-1.035372323E0,-2.147515664E-1,1.502205998E0
2.530258408E1,9.244447947E-2,-1.073428926E0,-5.994404688E-2,1.079068547E0
2.531264108E1,-6.592782426E-1,-1.028832212E0,4.890348047E-2,1.222920714E0
2.532269808E1,-1.190411246E0,-1.553422181E0,1.403100792E-1,1.962112720E0
2.533275408E1,-1.659252107E0,-1.350986313E0,5.184872299E-2,2.140320037E0
2.534281108E1,-1.576490031E0,-1.438472938E0,2.672317886E-1,2.150799396E0
2.535286808E1,-1.078983781E0,-1.841996307E0,2.700137477E-1,2.151758308E0
2.536292508E1,3.642555150E-1,-2.645090911E0,-1.858188124E-1,2.676512029E0
2.537298108E1,2.417904949E0,-2.878821663E0,-5.510750784E-1,3.799679230E0
2.538303808E1,3.181467405E0,-2.352441861E0,-6.492083140E-1,4.009637015E0
2.539309508E1,2.353680594E0,-2.145819386E0,-2.679412021E-1,3.196270587E0
2.540315208E1,1.173945487E0,-1.996658084E0,1.002902734E-1,2.318372198E0
2.541320808E1,1.804722646E-1,-2.119754253E0,4.163349107E-1,2.167778376E0
2.542326508E1,-6.674321848E-1,-2.384631368E0,5.978880331E-1,2.547430584E0
2.543332208E1,-1.472535308E0,-1.827065442E0,7.340436655E-1,2.458729034E0
2.544337908E1,-2.297140357E0,-1.120621803E0,5.319356798E-1,2.610670913E0
2.545343608E1,-2.603463414E0,-1.400357278E0,2.642630111E-1,2.967971899E0
2.546349208E1,-2.335353081E0,-1.728487818E0,-1.267559409E-1,2.908197245E0
2.547354908E1,-1.828292772E0,-1.627674803E0,-4.622190352E-1,2.491109424E0
2.548360608E1,-1.119573398E0,-1.893510277E0,-5.415217513E-1,2.265407594E0
2.549366308E1,-6.232547164E-1,-2.192184298E0,-3.891637766E-1,2.312048201E0
2.550371908E1,-4.350106251E-1,-1.872227581E0,-1.920794262E-1,1.931674110E0
2.551377608E1,-5.759858251E-2,-1.697739065E0,2.608559847E-2,1.698916121E0
2.552383308E1,1.291256420E0,-1.601117919E0,5.149701297E-2,2.057564987E0
2.553389008E1,2.607751177E0,-9.689935613E-1,-7.259610593E-1,2.875123333E0
2.554394708E1,2.936613788E0,-2.657097584E-1,-1.694286869E0,3.400722013E0
2.555400308E1,2.870396410E0,4.925372869E-1,-2.127488073E0,3.606656905E0
2.556406008E1,2.307410699E0,6.830653006E-1,-1.653274644E0,2.919595758E0
2.557411708E1,1.773371045E0,1.661591578E-1,-5.957378657E-1,1.878126016E0
2.558417408E1,8.303081310E-1,-9.364204770E-1,8.664034317E-1,1.522153018E0
2.559423008E1,-4.551998913E-1,-1.883379976E0,2.781438625E0,3.389797619E0
2.560428708E1,-7.055244559E-1,-7.061910385E-1,2.232373381E0,2.445395970E0
2.561434408E1,-5.272247243E-1,-3.529046077E-1,8.910206482E-1,1.093812309E0
2.562440108E1,-4.944177514E-1,-7.310440439E-1,-2.636585552E-1,9.210809632E-1
2.563445708E1,5.649702555E-1,-2.607402098E-1,-1.065351582E0,1.233754773E0
2.564451408E1,1.697385893E0,2.085234046E-1,-7.091321880E-1,1.851342578E0
2.565457108E1,2.645535884E0,4.358403450E-1,1.290818171E-1,2.684302337E0
2.566462808E1,3.480948635E0,5.909354013E-1,6.442976761E-1,3.589056637E0
2.567468508E1,3.232427351E0,3.627115577E-1,1.172161647E0,3.457471502E0
2.568474108E1,2.297655205E0,1.516071922E-1,1.620080878E0,2.815469096E0
2.569479808E1,1.735565287E0,3.817840058E-1,1.960896806E0,2.646329945E0
2.570485508E1,1.206969976E0,4.593929297E-1,1.725701473E0,2.155426631E0
2.571491208E1,9.277689368E-1,3.629928088E-1,9.942517787E-1,1.407499762E0
2.572496808E1,6.919635934E-1,-1.021216214E-1,1.860275580E-1,7.237739236E-1
2.573502508E1,3.506171769E-1,-3.576829523E-1,-5.327328014E-1,7.312138790E-1
2.574508208E1,1.669292361E-1,-3.211881405E-1,-4.016741869E-1,5.407118862E-1
2.575513908E1,-4.771444917E-2,-2.351393455E-1,2.647344428E-1,3.572835088E-1
2.576519608E1,-1.937849128E-1,-8.544009984E-2,9.518542027E-1,9.751302612E-1
2.577525208E1,1.451536202E-1,-1.510335803E-3,1.602244093E0,1.608806386E0
2.578530908E1,8.584051716E-1,-4.855235517E-2,2.320180726E0,2.474359588E0
2.579536608E1,5.487179196E-1,7.566530943E-2,2.613353102E0,2.671409933E0
2.580542308E1,2.334208488E-1,2.105518037E-1,2.381910074E0,2.402563829E0
2.581547908E1,1.582034361E-1,4.134829313E-1,2.340386949E0,2.381891587E0
2.582553608E1,4.813427925E-1,9.041280591E-1,3.792711064E0,3.928586978E0
2.583559308E1,3.979807931E-1,1.324961525E0,4.522272838E0,4.729150387E0
2.584565008E1,2.246301448E-1,1.176604216E0,3.874691951E0,4.055624970E0
2.585570708E1,-6.300374866E-2,8.062754899E-1,3.611422235E0,3.700867493E0
2.586576308E1,-2.369262546E-1,5.119757706E-1,3.218781704E0,3.267844687E0
2.587582008E1,-3.864822435E-1,6.233816010E-1,2.927401500E0,3.017888780E0
2.588587708E1,-1.698256543E-1,7.983501738E-1,3.101599994E0,3.207199133E0
2.589593408E1,-2.333477587E-2,1.179526654E0,3.598211913E0,3.786681478E0
2.590599008E1,-3.478336099E-1,1.630794293E0,4.205757500E0,4.524254015E0
2.591604708E1,-8.126290745E-1,1.856653522E0,4.791742941E0,5.202723203E0
2.592610408E1,-1.399825181E0,2.121332417E0,5.170285251E0,5.761198776E0
2.593616108E1,-1.801388271E0,2.096815626E0,5.390214819E0,6.057726576E0
2.594621808E1,-2.567318558E0,1.788773196E0,5.353435832E0,6.200815215E0
2.595627408E1,-3.797357261E0,1.734049104E0,5.098685510E0,6.589646606E0
2.596633108E1,-5.126756823E0,1.678163171E0,4.661606725E0,7.129547279E0
2.597638808E1,-6.293265821E0,1.464307106E0,3.991177842E0,7.594661978E0
2.598644508E1,-7.127706764E0,1.097211891E0,2.855073781E0,7.756257083E0
2.599650108E1,-7.802840316E0,9.245494598E-1,1.561586648E0,8.011096153E0
2.600655808E1,-7.684854029E0,6.555202371E-1,4.650506955E-1,7.726769078E0
2.601661508E1,-6.780407882E0,5.080353320E-1,-3.793597502E-1,6.809988602E0
2.602667208E1,-5.546255955E0,5.959622526E-1,-7.104741240E-1,5.623246358E0
2.603672808E1,-4.288232769E0,5.822791833E-1,-4.509337628E-1,4.351014892E0
2.604678508E1,-3.438486739E0,5.358534604E-1,-1.167864382E-1,3.481949032E0
2.605684208E1,-3.075948844E0,4.498415029E-1,-9.415537477E-2,3.110093874E0
2.606689908E1,-2.891176245E0,4.011932534E-1,-3.898286051E-1,2.944795824E0
2.607695608E1,-2.968645128E0,-6.354695499E-2,-7.628488040E-1,3.065751198E0
2.608701208E1,-3.115605538E0,-4.444468617E-1,-8.629238999E-1,3.263306381E0
2.609706908E1,-2.932352922E0,-5.321264452E-1,-7.040714228E-1,3.062281630E0
2.610712608E1,-2.542772239E0,-7.825410569E-1,-4.872531581E-1,2.704713812E0
2.611718308E1,-2.055939788E0,-8.640436417E-1,-5.173294812E-1,2.289342617E0
2.612723908E1,-1.936319935E0,-1.241102512E0,-1.108185945E0,2.552987745E0
2.613729608E1,-2.207306367E0,-1.673583047E0,-1.999722025E0,3.416426465E0
2.614735308E1,-2.322416116E0,-1.864376525E0,-2.601732053E0,3.954557639E0
2.615741008E1,-2.391340463E0,-2.208834245E0,-2.706329386E0,4.233400132E0
2.616746708E1,-2.369525379E0,-2.382967835E0,-2.535714065E0,4.209873162E0
2.617752308E1,-1.976425987E0,-2.045253709E0,-2.239951957E0,3.620318658E0
2.618758008E1,-1.403369179E0,-1.900232236E0,-1.859765995E0,3.006502479E0
2.619763708E1,-7.579029366E-1,-2.154772935E0,-1.616565678E0,2.798347344E0
2.620769446E1,-3.033963789E-1,-2.118307067E0,-1.724004757E0,2.747993195E0
2.621775046E1,-7.426373184E-2,-2.461193056E0,-2.183466100E0,3.290974106E0
2.622780746E1,-1.102677429E-1,-2.924156003E0,-3.010052478E0,4.198007054E0
2.623786446E1,-2.373390681E-1,-3.192038294E0,-3.739309613E0,4.922181903E0
2.624792146E1,-1.102868926E-1,-3.037323892E0,-4.014519342E0,5.035262175E0
2.625797846E1,2.234552199E-1,-2.451743955E0,-3.770521465E0,4.503089248E0
2.626803446E1,5.152189288E-1,-2.345435435E0,-3.329355476E0,4.105012279E0
2.627809146E1,7.423114823E-1,-2.430368873E0,-2.946869220E0,3.891241112E0
2.628814846E1,1.141056360E0,-2.090814044E0,-2.807862192E0,3.682065056E0
2.629820546E1,1.305788067E0,-2.082829379E0,-2.785510626E0,3.715148737E0
2.630826146E1,1.343700536E0,-2.130516931E0,-2.756672743E0,3.734150256E0
2.631831846E1,1.305136833E0,-2.144734289E0,-2.500329055E0,3.543291225E0
2.632837546E1,1.133033615E0,-2.453498120E0,-2.060254741E0,3.398244811E0
2.633843246E1,8.463765720E-1,-2.266156254E0,-1.595157267E0,2.897644591E0
2.634848946E1,6.732728954E-1,-1.866748448E0,-6.348181701E-1,2.083516323E0
2.635854546E1,8.265731489E-1,-1.770793154E0,1.583155273E0,2.515017332E0
2.636860246E1,4.200729626E-1,-1.386210963E0,3.606948531E-1,1.492696521E0
2.637865946E1,5.007101595E-1,-1.481200589E0,5.061326480E-1,1.643422072E0
2.638871646E1,2.822414450E-1,-1.510800949E0,-4.918590099E-1,1.613723962E0
2.639877246E1,2.757542516E-1,-1.356341777E0,-1.372872441E0,1.949482537E0
2.640882946E1,3.533618599E-1,-1.195523978E0,-1.668404753E0,2.082718562E0
2.641888646E1,1.290492920E-1,-1.179547923E0,-1.639858646E0,2.024135223E0
2.642894346E1,-2.957118219E-1,-1.205661881E0,-1.557442142E0,1.991655612E0
2.643900046E1,-4.233203600E-1,-1.100906893E0,-1.274767857E0,1.736729455E0
2.644905646E1,-4.639109270E-1,-9.053692038E-1,-1.017128425E0,1.438560731E0
2.645911346E1,-4.797821707E-1,-7.408306749E-1,-8.365219671E-1,1.216055106E0
2.646917046E1,-4.590842698E-1,-6.994854516E-1,-6.702903038E-1,1.072066861E0
2.647922746E1,-4.900695426E-1,-7.990622185E-1,-4.145114565E-1,1.024933331E0
2.648928346E1,-4.032613405E-1,-8.790544675E-1,-1.385164458E-1,9.770073036E-1
2.649934046E1,-2.345737736E-1,-9.019542105E-1,8.149264455E-2,9.355144597E-1
2.650939746E1,1.195274667E-1,-8.902532011E-1,2.714102089E-1,9.383501899E-1
2.651945446E1,5.518230835E-1,-9.474537344E-1,8.333738261E-1,1.377203409E0
